ident,classification,source,start,end,duration,path_relative,fold,frames,classification_original,path_audio,target
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,95871.872,95873.12,1.24799999999232,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s95871.wav,4,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s95871.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,95879.644,95880.644,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s95879.wav,3,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s95879.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,95884.46,95885.46,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s95884.wav,2,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s95884.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,95894.428,95895.428,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s95894.wav,3,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s95894.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,96407.196,96408.196,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s96407.wav,2,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s96407.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,96409.244,96410.244,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s96409.wav,3,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s96409.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,96411.148,96412.148,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s96411.wav,4,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s96411.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,96415.372,96416.372,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s96415.wav,5,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s96415.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,96444.572,96445.572,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s96444.wav,1,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s96444.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,96446.172,96447.172,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s96446.wav,4,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s96446.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,96447.74,96448.74,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s96447.wav,3,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s96447.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,96448.972,96449.972,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s96448.wav,4,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s96448.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,96452.796,96453.796,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s96452.wav,3,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s96452.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,96457.596,96458.596,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s96457.wav,2,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s96457.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,96460.86,96461.86,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s96460.wav,3,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s96460.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,96623.068,96624.068,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s96623.wav,5,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s96623.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,96625.324,96626.324,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s96625.wav,1,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s96625.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,96629.836,96630.836,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s96629.wav,5,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s96629.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,96631.74,96632.74,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s96631.wav,5,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s96631.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,96636.684,96637.684,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s96636.wav,1,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s96636.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,96651.196,96652.196,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s96651.wav,2,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s96651.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,96653.888,96654.912,1.02399999999034,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s96653.wav,2,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s96653.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,96656.364,96657.364,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s96656.wav,3,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s96656.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,96662.72,96664.0,1.27999999999884,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s96662.wav,4,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s96662.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,96856.156,96857.156,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s96856.wav,4,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s96856.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,97083.564,97084.564,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s97083.wav,2,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s97083.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,105374.46,105375.46,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s105374.wav,5,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s105374.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,105384.444,105385.444,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s105384.wav,5,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s105384.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,105389.6,105392.32,2.72000000000116,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s105389.wav,2,4,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s105389.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,105393.708,105394.708,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s105393.wav,3,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s105393.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,105395.436,105396.436,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s105395.wav,2,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s105395.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,105397.536,105398.848,1.31200000000536,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s105397.wav,4,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s105397.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,105401.18,105402.18,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s105401.wav,5,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s105401.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,105403.244,105404.244,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s105403.wav,5,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s105403.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,105405.228,105406.228,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s105405.wav,4,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s105405.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,105410.176,105411.36,1.18399999999383,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s105410.wav,3,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s105410.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,105412.668,105413.668,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s105412.wav,5,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s105412.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,105436.636,105437.636,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s105436.wav,2,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s105436.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,105437.964,105438.964,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s105437.wav,1,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s105437.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,105443.584,105444.576,0.99199999999837,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s105443.wav,1,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s105443.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,105448.316,105449.316,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s105448.wav,4,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s105448.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,106186.54,106187.54,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s106186.wav,3,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s106186.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,106193.5,106194.5,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s106193.wav,1,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s106193.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,106195.744,106196.768,1.02399999999034,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s106195.wav,5,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s106195.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,106197.596,106198.596,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s106197.wav,5,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s106197.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,106198.688,106199.744,1.05600000001141,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s106198.wav,5,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s106198.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,106201.164,106202.164,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s106201.wav,3,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s106201.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,106204.588,106205.588,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s106204.wav,5,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s106204.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,106205.98,106206.98,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s106205.wav,2,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s106205.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,106207.776,106209.152,1.37600000000384,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s106207.wav,5,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s106207.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,106210.188,106211.188,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s106210.wav,3,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s106210.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,106211.676,106212.676,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s106211.wav,4,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s106211.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,106213.276,106214.276,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s106213.wav,2,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s106213.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,106215.488,106216.576,1.08800000000338,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s106215.wav,2,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s106215.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,106218.652,106219.652,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s106218.wav,5,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s106218.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,106220.588,106221.588,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s106220.wav,2,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s106220.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,106222.028,106223.028,1.0,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s106222.wav,1,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s106222.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,106223.968,106225.056,1.08800000000338,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s106223.wav,1,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s106223.wav,11
Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910,mech_combine,original manual labeling,106227.552,106228.576,1.02400000000489,Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s106227.wav,4,1,mech_combine,./training/audio/Karlan Forrester - Soybean Attractiveness/C9-16/4/210721_0910_s106227.wav,11
